index,rm_id,window_length,end_month,end_day_of_year,po_in_window,hist_rec_30d,hist_po_30d,target
19836,1866,57,2,57,20000.0,0.0,925000.0,0
19837,1866,58,2,58,20000.0,0.0,925000.0,0
19838,1866,59,2,59,20000.0,0.0,925000.0,0
19839,1866,60,2,60,20000.0,0.0,925000.0,0
19840,1866,61,3,61,20000.0,0.0,925000.0,0
19841,1866,62,3,62,20000.0,0.0,925000.0,0
19842,1866,63,3,63,20000.0,0.0,925000.0,0
19843,1866,64,3,64,20000.0,0.0,925000.0,0
19844,1866,65,3,65,20000.0,0.0,925000.0,0
19845,1866,66,3,66,20000.0,0.0,925000.0,0
19846,1866,67,3,67,20000.0,0.0,925000.0,0
19847,1866,68,3,68,20000.0,0.0,925000.0,0
19848,1866,69,3,69,20000.0,0.0,925000.0,0
19849,1866,70,3,70,20000.0,0.0,925000.0,0
19850,1866,71,3,71,20000.0,0.0,925000.0,0
19851,1866,72,3,72,20000.0,0.0,925000.0,0
19852,1866,73,3,73,20000.0,0.0,925000.0,0
19853,1866,74,3,74,20000.0,0.0,925000.0,0
19854,1866,75,3,75,20000.0,0.0,925000.0,0
19855,1866,76,3,76,20000.0,0.0,925000.0,0
19856,1866,77,3,77,20000.0,0.0,925000.0,0
19857,1866,78,3,78,20000.0,0.0,925000.0,0
19858,1866,79,3,79,20000.0,0.0,925000.0,0
19859,1866,80,3,80,20000.0,0.0,925000.0,0
19860,1866,81,3,81,20000.0,0.0,925000.0,0
19861,1866,82,3,82,20000.0,0.0,925000.0,0
19862,1866,83,3,83,20000.0,0.0,925000.0,0
19863,1866,84,3,84,20000.0,0.0,925000.0,0
19864,1866,85,3,85,20000.0,0.0,925000.0,0
19865,1866,86,3,86,20000.0,0.0,925000.0,0
19866,1866,87,3,87,20000.0,0.0,925000.0,0
19867,1866,88,3,88,20000.0,0.0,925000.0,0
19868,1866,89,3,89,20000.0,0.0,925000.0,0
19869,1866,90,3,90,1017000.0,0.0,925000.0,0
19870,1866,91,3,91,1017000.0,0.0,925000.0,0
19871,1866,92,4,92,1017000.0,0.0,925000.0,0
19872,1866,93,4,93,1017000.0,0.0,925000.0,0
19873,1866,94,4,94,1017000.0,0.0,925000.0,0
19874,1866,95,4,95,1017000.0,0.0,925000.0,0
19875,1866,96,4,96,1017000.0,0.0,925000.0,0
19876,1866,97,4,97,1017000.0,0.0,925000.0,0
19877,1866,98,4,98,1017000.0,0.0,925000.0,0
19878,1866,99,4,99,1017000.0,0.0,925000.0,0
19879,1866,100,4,100,1017000.0,0.0,925000.0,0
19880,1866,101,4,101,1017000.0,0.0,925000.0,0
19881,1866,102,4,102,1017000.0,0.0,925000.0,0
19882,1866,103,4,103,1017000.0,0.0,925000.0,0
19883,1866,104,4,104,1017000.0,0.0,925000.0,0
19884,1866,105,4,105,1017000.0,0.0,925000.0,0
19885,1866,106,4,106,1017000.0,0.0,925000.0,0
19886,1866,107,4,107,1017000.0,0.0,925000.0,0
19887,1866,108,4,108,1017000.0,0.0,925000.0,0
19888,1866,109,4,109,1017000.0,0.0,925000.0,0
19889,1866,110,4,110,1017000.0,0.0,925000.0,0
19890,1866,111,4,111,1017000.0,0.0,925000.0,0
19891,1866,112,4,112,1017000.0,0.0,925000.0,0
19892,1866,113,4,113,1017000.0,0.0,925000.0,0
19893,1866,114,4,114,1017000.0,0.0,925000.0,0
19894,1866,115,4,115,1017000.0,0.0,925000.0,0
19895,1866,116,4,116,1017000.0,0.0,925000.0,0
19896,1866,117,4,117,1017000.0,0.0,925000.0,0
19897,1866,118,4,118,1017000.0,0.0,925000.0,0
19898,1866,119,4,119,1017000.0,0.0,925000.0,0
19899,1866,120,4,120,1022000.0,0.0,925000.0,0
19900,1866,121,4,121,1022000.0,0.0,925000.0,0
19901,1866,122,5,122,1022000.0,0.0,925000.0,0
19902,1866,123,5,123,1022000.0,0.0,925000.0,0
19903,1866,124,5,124,1022000.0,0.0,925000.0,0
19904,1866,125,5,125,1022000.0,0.0,925000.0,0
19905,1866,126,5,126,1022000.0,0.0,925000.0,0
19906,1866,127,5,127,1022000.0,0.0,925000.0,0
19907,1866,128,5,128,1022000.0,0.0,925000.0,0
19908,1866,129,5,129,1022000.0,0.0,925000.0,0
19909,1866,130,5,130,1022000.0,0.0,925000.0,0
19910,1866,131,5,131,1022000.0,0.0,925000.0,0
19911,1866,132,5,132,1022000.0,0.0,925000.0,0
19912,1866,133,5,133,1022000.0,0.0,925000.0,0
19913,1866,134,5,134,1022000.0,0.0,925000.0,0
19914,1866,135,5,135,1022000.0,0.0,925000.0,0
19915,1866,136,5,136,1022000.0,0.0,925000.0,0
19916,1866,137,5,137,1022000.0,0.0,925000.0,0
19917,1866,138,5,138,1022000.0,0.0,925000.0,0
19918,1866,139,5,139,1022000.0,0.0,925000.0,0
19919,1866,140,5,140,1022000.0,0.0,925000.0,0
19920,1866,141,5,141,1022000.0,0.0,925000.0,0
19921,1866,142,5,142,1022000.0,0.0,925000.0,0
19922,1866,143,5,143,1022000.0,0.0,925000.0,0
19923,1866,144,5,144,1022000.0,0.0,925000.0,0
19924,1866,145,5,145,1022000.0,0.0,925000.0,0
19925,1866,146,5,146,1022000.0,0.0,925000.0,0
19926,1866,147,5,147,1022000.0,0.0,925000.0,0
19927,1866,148,5,148,1022000.0,0.0,925000.0,0
19928,1866,149,5,149,1022000.0,0.0,925000.0,0
19929,1866,150,5,150,1022000.0,0.0,925000.0,0
19930,1866,151,5,151,1022000.0,0.0,925000.0,0
19931,1866,152,5,152,1022000.0,0.0,925000.0,0
19932,1867,2,1,2,0.0,0.0,902000.0,0
19933,1867,3,1,3,0.0,0.0,902000.0,0
19934,1867,4,1,4,0.0,0.0,902000.0,0
19935,1867,5,1,5,0.0,0.0,902000.0,0
19936,1867,6,1,6,0.0,0.0,902000.0,0
19937,1867,7,1,7,0.0,0.0,902000.0,0
19938,1867,8,1,8,0.0,0.0,902000.0,0
19939,1867,9,1,9,0.0,0.0,902000.0,0
19940,1867,10,1,10,0.0,0.0,902000.0,0
19941,1867,11,1,11,0.0,0.0,902000.0,0
19942,1867,12,1,12,0.0,0.0,902000.0,0
19943,1867,13,1,13,0.0,0.0,902000.0,0
19944,1867,14,1,14,0.0,0.0,902000.0,0
19945,1867,15,1,15,0.0,0.0,902000.0,0
19946,1867,16,1,16,0.0,0.0,902000.0,0
19947,1867,17,1,17,0.0,0.0,902000.0,0
19948,1867,18,1,18,0.0,0.0,902000.0,0
19949,1867,19,1,19,0.0,0.0,902000.0,0
19950,1867,20,1,20,0.0,0.0,902000.0,0
19951,1867,21,1,21,0.0,0.0,902000.0,0
19952,1867,22,1,22,0.0,0.0,902000.0,0
19953,1867,23,1,23,0.0,0.0,902000.0,0
19954,1867,24,1,24,0.0,0.0,902000.0,0
19955,1867,25,1,25,0.0,0.0,902000.0,0
19956,1867,26,1,26,0.0,0.0,902000.0,0
19957,1867,27,1,27,0.0,0.0,902000.0,0
19958,1867,28,1,28,0.0,0.0,902000.0,0
19959,1867,29,1,29,0.0,0.0,902000.0,0
19960,1867,30,1,30,35000.0,0.0,902000.0,0
19961,1867,31,1,31,35000.0,0.0,902000.0,0
19962,1867,32,2,32,35000.0,0.0,902000.0,0
19963,1867,33,2,33,35000.0,0.0,902000.0,0
19964,1867,34,2,34,35000.0,0.0,902000.0,0
19965,1867,35,2,35,35000.0,0.0,902000.0,0
19966,1867,36,2,36,35000.0,0.0,902000.0,0
19967,1867,37,2,37,35000.0,0.0,902000.0,0
19968,1867,38,2,38,35000.0,0.0,902000.0,0
19969,1867,39,2,39,35000.0,0.0,902000.0,0
19970,1867,40,2,40,35000.0,0.0,902000.0,0
19971,1867,41,2,41,35000.0,0.0,902000.0,0
19972,1867,42,2,42,35000.0,0.0,902000.0,0
19973,1867,43,2,43,35000.0,0.0,902000.0,0
19974,1867,44,2,44,35000.0,0.0,902000.0,0
19975,1867,45,2,45,35000.0,0.0,902000.0,0
19976,1867,46,2,46,35000.0,0.0,902000.0,0
19977,1867,47,2,47,35000.0,0.0,902000.0,0
19978,1867,48,2,48,35000.0,0.0,902000.0,0
19979,1867,49,2,49,35000.0,0.0,902000.0,0
19980,1867,50,2,50,35000.0,0.0,902000.0,0
19981,1867,51,2,51,35000.0,0.0,902000.0,0
19982,1867,52,2,52,35000.0,0.0,902000.0,0
19983,1867,53,2,53,35000.0,0.0,902000.0,0
19984,1867,54,2,54,35000.0,0.0,902000.0,0
19985,1867,55,2,55,35000.0,0.0,902000.0,0
19986,1867,56,2,56,35000.0,0.0,902000.0,0
19987,1867,57,2,57,35000.0,0.0,902000.0,0
19988,1867,58,2,58,105000.0,0.0,902000.0,0
19989,1867,59,2,59,105000.0,0.0,902000.0,0
19990,1867,60,3,60,105000.0,0.0,902000.0,0
19991,1867,61,3,61,105000.0,0.0,902000.0,0
19992,1867,62,3,62,105000.0,0.0,902000.0,0
19993,1867,63,3,63,105000.0,0.0,902000.0,0
19994,1867,64,3,64,105000.0,0.0,902000.0,0
19995,1867,65,3,65,105000.0,0.0,902000.0,0
19996,1867,66,3,66,105000.0,0.0,902000.0,0
19997,1867,67,3,67,105000.0,0.0,902000.0,0
19998,1867,68,3,68,105000.0,0.0,902000.0,0
19999,1867,69,3,69,105000.0,0.0,902000.0,0
20000,1867,70,3,70,105000.0,0.0,902000.0,0
20001,1867,71,3,71,105000.0,0.0,902000.0,0
20002,1867,72,3,72,105000.0,0.0,902000.0,0
20003,1867,73,3,73,105000.0,0.0,902000.0,0
20004,1867,74,3,74,105000.0,0.0,902000.0,0
20005,1867,75,3,75,105000.0,0.0,902000.0,0
20006,1867,76,3,76,105000.0,0.0,902000.0,0
20007,1867,77,3,77,105000.0,0.0,902000.0,0
20008,1867,78,3,78,105000.0,0.0,902000.0,0
20009,1867,79,3,79,105000.0,0.0,902000.0,0
20010,1867,80,3,80,105000.0,0.0,902000.0,0
20011,1867,81,3,81,105000.0,0.0,902000.0,0
20012,1867,82,3,82,105000.0,0.0,902000.0,0
20013,1867,83,3,83,105000.0,0.0,902000.0,0
20014,1867,84,3,84,105000.0,0.0,902000.0,0
20015,1867,85,3,85,105000.0,0.0,902000.0,0
20016,1867,86,3,86,105000.0,0.0,902000.0,0
20017,1867,87,3,87,105000.0,0.0,902000.0,0
20018,1867,88,3,88,105000.0,0.0,902000.0,0
20019,1867,89,3,89,685000.0,0.0,902000.0,0
20020,1867,90,3,90,685000.0,0.0,902000.0,0
20021,1867,91,4,91,685000.0,0.0,902000.0,0
20022,1867,92,4,92,685000.0,0.0,902000.0,0
20023,1867,93,4,93,685000.0,0.0,902000.0,0
20024,1867,94,4,94,685000.0,0.0,902000.0,0
20025,1867,95,4,95,685000.0,0.0,902000.0,0
20026,1867,96,4,96,685000.0,0.0,902000.0,0
20027,1867,97,4,97,685000.0,0.0,902000.0,0
20028,1867,98,4,98,685000.0,0.0,902000.0,0
20029,1867,99,4,99,685000.0,0.0,902000.0,0
20030,1867,100,4,100,685000.0,0.0,902000.0,0
20031,1867,101,4,101,685000.0,0.0,902000.0,0
20032,1867,102,4,102,685000.0,0.0,902000.0,0
20033,1867,103,4,103,685000.0,0.0,902000.0,0
20034,1867,104,4,104,685000.0,0.0,902000.0,0
20035,1867,105,4,105,685000.0,0.0,902000.0,0
20036,1867,106,4,106,685000.0,0.0,902000.0,0
20037,1867,107,4,107,685000.0,0.0,902000.0,0
20038,1867,108,4,108,685000.0,0.0,902000.0,0
20039,1867,109,4,109,685000.0,0.0,902000.0,0
20040,1867,110,4,110,685000.0,0.0,902000.0,0
20041,1867,111,4,111,685000.0,0.0,902000.0,0
20042,1867,112,4,112,685000.0,0.0,902000.0,0
20043,1867,113,4,113,685000.0,0.0,902000.0,0
20044,1867,114,4,114,685000.0,0.0,902000.0,0
20045,1867,115,4,115,685000.0,0.0,902000.0,0
20046,1867,116,4,116,685000.0,0.0,902000.0,0
20047,1867,117,4,117,685000.0,0.0,902000.0,0
20048,1867,118,4,118,685000.0,0.0,902000.0,0
20049,1867,119,4,119,700000.0,0.0,902000.0,0
20050,1867,120,4,120,700000.0,0.0,902000.0,0
20051,1867,121,5,121,700000.0,0.0,902000.0,0
20052,1867,122,5,122,700000.0,0.0,902000.0,0
20053,1867,123,5,123,700000.0,0.0,902000.0,0
20054,1867,124,5,124,700000.0,0.0,902000.0,0
20055,1867,125,5,125,700000.0,0.0,902000.0,0
20056,1867,126,5,126,700000.0,0.0,902000.0,0
20057,1867,127,5,127,700000.0,0.0,902000.0,0
20058,1867,128,5,128,700000.0,0.0,902000.0,0
20059,1867,129,5,129,700000.0,0.0,902000.0,0
20060,1867,130,5,130,700000.0,0.0,902000.0,0
20061,1867,131,5,131,700000.0,0.0,902000.0,0
20062,1867,132,5,132,700000.0,0.0,902000.0,0
20063,1867,133,5,133,700000.0,0.0,902000.0,0
20064,1867,134,5,134,700000.0,0.0,902000.0,0
20065,1867,135,5,135,700000.0,0.0,902000.0,0
20066,1867,136,5,136,700000.0,0.0,902000.0,0
20067,1867,137,5,137,700000.0,0.0,902000.0,0
20068,1867,138,5,138,700000.0,0.0,902000.0,0
20069,1867,139,5,139,700000.0,0.0,902000.0,0
20070,1867,140,5,140,700000.0,0.0,902000.0,0
20071,1867,141,5,141,700000.0,0.0,902000.0,0
20072,1867,142,5,142,700000.0,0.0,902000.0,0
20073,1867,143,5,143,700000.0,0.0,902000.0,0
20074,1867,144,5,144,700000.0,0.0,902000.0,0
20075,1867,145,5,145,700000.0,0.0,902000.0,0
20076,1867,146,5,146,700000.0,0.0,902000.0,0
20077,1867,147,5,147,700000.0,0.0,902000.0,0
20078,1867,148,5,148,700000.0,0.0,902000.0,0
20079,1867,149,5,149,700000.0,0.0,902000.0,0
20080,1867,150,5,150,720000.0,0.0,902000.0,0
20081,1867,151,5,151,720000.0,0.0,902000.0,0
20082,1867,152,6,152,720000.0,0.0,902000.0,0
20083,1867,2,1,2,0.0,0.0,620000.0,0
20084,1867,3,1,3,0.0,0.0,620000.0,0
20085,1867,4,1,4,0.0,0.0,620000.0,0
20086,1867,5,1,5,0.0,0.0,620000.0,0
20087,1867,6,1,6,0.0,0.0,620000.0,0
20088,1867,7,1,7,0.0,0.0,620000.0,0
20089,1867,8,1,8,0.0,0.0,620000.0,0
20090,1867,9,1,9,0.0,0.0,620000.0,0
20091,1867,10,1,10,0.0,0.0,620000.0,0
20092,1867,11,1,11,0.0,0.0,620000.0,0
20093,1867,12,1,12,0.0,0.0,620000.0,0
20094,1867,13,1,13,0.0,0.0,620000.0,0
20095,1867,14,1,14,0.0,0.0,620000.0,0
20096,1867,15,1,15,0.0,0.0,620000.0,0
20097,1867,16,1,16,0.0,0.0,620000.0,0
20098,1867,17,1,17,0.0,0.0,620000.0,0
20099,1867,18,1,18,0.0,0.0,620000.0,0
20100,1867,19,1,19,0.0,0.0,620000.0,0
20101,1867,20,1,20,0.0,0.0,620000.0,0
20102,1867,21,1,21,0.0,0.0,620000.0,0
20103,1867,22,1,22,0.0,0.0,620000.0,0
20104,1867,23,1,23,0.0,0.0,620000.0,0
20105,1867,24,1,24,0.0,0.0,620000.0,0
20106,1867,25,1,25,0.0,0.0,620000.0,0
20107,1867,26,1,26,0.0,0.0,620000.0,0
20108,1867,27,1,27,0.0,0.0,620000.0,0
20109,1867,28,1,28,0.0,0.0,620000.0,0
20110,1867,29,1,29,0.0,0.0,620000.0,0
20111,1867,30,1,30,10000.0,0.0,620000.0,0
20112,1867,31,1,31,10000.0,0.0,620000.0,0
20113,1867,32,2,32,10000.0,0.0,620000.0,0
20114,1867,33,2,33,10000.0,0.0,620000.0,0
20115,1867,34,2,34,10000.0,0.0,620000.0,0
20116,1867,35,2,35,10000.0,0.0,620000.0,0
20117,1867,36,2,36,10000.0,0.0,620000.0,0
20118,1867,37,2,37,10000.0,0.0,620000.0,0
20119,1867,38,2,38,10000.0,0.0,620000.0,0
20120,1867,39,2,39,10000.0,0.0,620000.0,0
20121,1867,40,2,40,10000.0,0.0,620000.0,0
20122,1867,41,2,41,10000.0,0.0,620000.0,0
20123,1867,42,2,42,10000.0,0.0,620000.0,0
20124,1867,43,2,43,10000.0,0.0,620000.0,0
20125,1867,44,2,44,10000.0,0.0,620000.0,0
20126,1867,45,2,45,10000.0,0.0,620000.0,0
20127,1867,46,2,46,10000.0,0.0,620000.0,0
20128,1867,47,2,47,10000.0,0.0,620000.0,0
20129,1867,48,2,48,10000.0,0.0,620000.0,0
20130,1867,49,2,49,10000.0,0.0,620000.0,0
20131,1867,50,2,50,10000.0,0.0,620000.0,0
20132,1867,51,2,51,10000.0,0.0,620000.0,0
20133,1867,52,2,52,10000.0,0.0,620000.0,0
20134,1867,53,2,53,10000.0,0.0,620000.0,0
20135,1867,54,2,54,10000.0,0.0,620000.0,0
20136,1867,55,2,55,10000.0,0.0,620000.0,0
20137,1867,56,2,56,10000.0,0.0,620000.0,0
20138,1867,57,2,57,10000.0,0.0,620000.0,0
20139,1867,58,2,58,10000.0,0.0,620000.0,0
20140,1867,59,2,59,10000.0,0.0,620000.0,0
20141,1867,60,3,60,10000.0,0.0,620000.0,0
20142,1867,61,3,61,10000.0,0.0,620000.0,0
20143,1867,62,3,62,10000.0,0.0,620000.0,0
20144,1867,63,3,63,10000.0,0.0,620000.0,0
20145,1867,64,3,64,10000.0,0.0,620000.0,0
20146,1867,65,3,65,10000.0,0.0,620000.0,0
20147,1867,66,3,66,10000.0,0.0,620000.0,0
20148,1867,67,3,67,10000.0,0.0,620000.0,0
20149,1867,68,3,68,10000.0,0.0,620000.0,0
20150,1867,69,3,69,10000.0,0.0,620000.0,0
20151,1867,70,3,70,10000.0,0.0,620000.0,0
20152,1867,71,3,71,10000.0,0.0,620000.0,0
20153,1867,72,3,72,10000.0,0.0,620000.0,0
20154,1867,73,3,73,10000.0,0.0,620000.0,0
20155,1867,74,3,74,10000.0,0.0,620000.0,0
20156,1867,75,3,75,10000.0,0.0,620000.0,0
20157,1867,76,3,76,10000.0,0.0,620000.0,0
20158,1867,77,3,77,10000.0,0.0,620000.0,0
20159,1867,78,3,78,10000.0,0.0,620000.0,0
20160,1867,79,3,79,10000.0,0.0,620000.0,0
20161,1867,80,3,80,10000.0,0.0,620000.0,0
20162,1867,81,3,81,10000.0,0.0,620000.0,0
20163,1867,82,3,82,10000.0,0.0,620000.0,0
20164,1867,83,3,83,10000.0,0.0,620000.0,0
20165,1867,84,3,84,10000.0,0.0,620000.0,0
20166,1867,85,3,85,10000.0,0.0,620000.0,0
20167,1867,86,3,86,10000.0,0.0,620000.0,0
20168,1867,87,3,87,10000.0,0.0,620000.0,0
20169,1867,88,3,88,20000.0,0.0,620000.0,0
20170,1867,89,3,89,625000.0,0.0,620000.0,0
20171,1867,90,3,90,625000.0,0.0,620000.0,0
20172,1867,91,4,91,625000.0,0.0,620000.0,0
20173,1867,92,4,92,625000.0,0.0,620000.0,0
20174,1867,93,4,93,625000.0,0.0,620000.0,0
20175,1867,94,4,94,625000.0,0.0,620000.0,0
20176,1867,95,4,95,625000.0,0.0,620000.0,0
20177,1867,96,4,96,625000.0,0.0,620000.0,0
20178,1867,97,4,97,625000.0,0.0,620000.0,0
20179,1867,98,4,98,625000.0,0.0,620000.0,0
20180,1867,99,4,99,625000.0,0.0,620000.0,0
20181,1867,100,4,100,625000.0,0.0,620000.0,0
20182,1867,101,4,101,625000.0,0.0,620000.0,0
20183,1867,102,4,102,625000.0,0.0,620000.0,0
20184,1867,103,4,103,625000.0,0.0,620000.0,0
20185,1867,104,4,104,625000.0,0.0,620000.0,0
20186,1867,105,4,105,625000.0,0.0,620000.0,0
20187,1867,106,4,106,625000.0,0.0,620000.0,0
20188,1867,107,4,107,625000.0,0.0,620000.0,0
20189,1867,108,4,108,625000.0,0.0,620000.0,0
20190,1867,109,4,109,625000.0,0.0,620000.0,0
20191,1867,110,4,110,625000.0,0.0,620000.0,0
20192,1867,111,4,111,625000.0,0.0,620000.0,0
20193,1867,112,4,112,625000.0,0.0,620000.0,0
20194,1867,113,4,113,625000.0,0.0,620000.0,0
20195,1867,114,4,114,625000.0,0.0,620000.0,0
20196,1867,115,4,115,625000.0,0.0,620000.0,0
20197,1867,116,4,116,625000.0,0.0,620000.0,0
20198,1867,117,4,117,625000.0,0.0,620000.0,0
20199,1867,118,4,118,625000.0,0.0,620000.0,0
20200,1867,119,4,119,665000.0,0.0,620000.0,0
20201,1867,120,4,120,665000.0,0.0,620000.0,0
20202,1867,121,5,121,665000.0,0.0,620000.0,0
20203,1867,122,5,122,665000.0,0.0,620000.0,0
20204,1867,123,5,123,665000.0,0.0,620000.0,0
20205,1867,124,5,124,665000.0,0.0,620000.0,0
20206,1867,125,5,125,665000.0,0.0,620000.0,0
20207,1867,126,5,126,665000.0,0.0,620000.0,0
20208,1867,127,5,127,665000.0,0.0,620000.0,0
20209,1867,128,5,128,665000.0,0.0,620000.0,0
20210,1867,129,5,129,665000.0,0.0,620000.0,0
20211,1867,130,5,130,665000.0,0.0,620000.0,0
20212,1867,131,5,131,665000.0,0.0,620000.0,0
20213,1867,132,5,132,665000.0,0.0,620000.0,0
20214,1867,133,5,133,665000.0,0.0,620000.0,0
20215,1867,134,5,134,665000.0,0.0,620000.0,0
20216,1867,135,5,135,665000.0,0.0,620000.0,0
20217,1867,136,5,136,665000.0,0.0,620000.0,0
20218,1867,137,5,137,665000.0,0.0,620000.0,0
20219,1867,138,5,138,665000.0,0.0,620000.0,0
20220,1867,139,5,139,665000.0,0.0,620000.0,0
20221,1867,140,5,140,665000.0,0.0,620000.0,0
20222,1867,141,5,141,665000.0,0.0,620000.0,0
20223,1867,142,5,142,665000.0,0.0,620000.0,0
20224,1867,143,5,143,665000.0,0.0,620000.0,0
20225,1867,144,5,144,665000.0,0.0,620000.0,0
20226,1867,145,5,145,665000.0,0.0,620000.0,0
20227,1867,146,5,146,665000.0,0.0,620000.0,0
20228,1867,147,5,147,665000.0,0.0,620000.0,0
20229,1867,148,5,148,665000.0,0.0,620000.0,0
20230,1867,149,5,149,665000.0,0.0,620000.0,0
20231,1867,150,5,150,665000.0,0.0,620000.0,0
20232,1867,151,5,151,665000.0,0.0,620000.0,0
20233,1867,152,6,152,665000.0,0.0,620000.0,0
20234,1867,2,1,2,0.0,0.0,627000.0,0
20235,1867,3,1,3,0.0,0.0,627000.0,0
20236,1867,4,1,4,0.0,0.0,627000.0,0
20237,1867,5,1,5,0.0,0.0,627000.0,0
20238,1867,6,1,6,0.0,0.0,627000.0,0
20239,1867,7,1,7,0.0,0.0,627000.0,0
20240,1867,8,1,8,0.0,0.0,627000.0,0
20241,1867,9,1,9,0.0,0.0,627000.0,0
20242,1867,10,1,10,0.0,0.0,627000.0,0
20243,1867,11,1,11,0.0,0.0,627000.0,0
20244,1867,12,1,12,0.0,0.0,627000.0,0
20245,1867,13,1,13,0.0,0.0,627000.0,0
20246,1867,14,1,14,0.0,0.0,627000.0,0
20247,1867,15,1,15,0.0,0.0,627000.0,0
20248,1867,16,1,16,0.0,0.0,627000.0,0
20249,1867,17,1,17,0.0,0.0,627000.0,0
20250,1867,18,1,18,0.0,0.0,627000.0,0
20251,1867,19,1,19,0.0,0.0,627000.0,0
20252,1867,20,1,20,0.0,0.0,627000.0,0
20253,1867,21,1,21,0.0,0.0,627000.0,0
20254,1867,22,1,22,0.0,0.0,627000.0,0
20255,1867,23,1,23,0.0,0.0,627000.0,0
20256,1867,24,1,24,0.0,0.0,627000.0,0
20257,1867,25,1,25,0.0,0.0,627000.0,0
20258,1867,26,1,26,0.0,0.0,627000.0,0
20259,1867,27,1,27,0.0,0.0,627000.0,0
20260,1867,28,1,28,0.0,0.0,627000.0,0
20261,1867,29,1,29,0.0,0.0,627000.0,0
20262,1867,30,1,30,50000.0,0.0,627000.0,0
20263,1867,31,1,31,50000.0,0.0,627000.0,0
20264,1867,32,2,32,50000.0,0.0,627000.0,0
20265,1867,33,2,33,50000.0,0.0,627000.0,0
20266,1867,34,2,34,50000.0,0.0,627000.0,0
20267,1867,35,2,35,50000.0,0.0,627000.0,0
20268,1867,36,2,36,50000.0,0.0,627000.0,0
20269,1867,37,2,37,50000.0,0.0,627000.0,0
20270,1867,38,2,38,50000.0,0.0,627000.0,0
20271,1867,39,2,39,50000.0,0.0,627000.0,0
20272,1867,40,2,40,50000.0,0.0,627000.0,0
20273,1867,41,2,41,50000.0,0.0,627000.0,0
20274,1867,42,2,42,50000.0,0.0,627000.0,0
20275,1867,43,2,43,50000.0,0.0,627000.0,0
20276,1867,44,2,44,50000.0,0.0,627000.0,0
20277,1867,45,2,45,50000.0,0.0,627000.0,0
20278,1867,46,2,46,50000.0,0.0,627000.0,0
20279,1867,47,2,47,50000.0,0.0,627000.0,0
20280,1867,48,2,48,50000.0,0.0,627000.0,0
20281,1867,49,2,49,50000.0,0.0,627000.0,0
20282,1867,50,2,50,50000.0,0.0,627000.0,0
20283,1867,51,2,51,50000.0,0.0,627000.0,0
20284,1867,52,2,52,50000.0,0.0,627000.0,0
20285,1867,53,2,53,50000.0,0.0,627000.0,0
20286,1867,54,2,54,50000.0,0.0,627000.0,0
20287,1867,55,2,55,50000.0,0.0,627000.0,0
20288,1867,56,2,56,50000.0,0.0,627000.0,0
20289,1867,57,2,57,50000.0,0.0,627000.0,0
20290,1867,58,2,58,50000.0,0.0,627000.0,0
20291,1867,59,2,59,150000.0,0.0,627000.0,0
20292,1867,60,2,60,150000.0,0.0,627000.0,0
20293,1867,61,3,61,150000.0,0.0,627000.0,0
20294,1867,62,3,62,150000.0,0.0,627000.0,0
20295,1867,63,3,63,150000.0,0.0,627000.0,0
20296,1867,64,3,64,150000.0,0.0,627000.0,0
20297,1867,65,3,65,150000.0,0.0,627000.0,0
20298,1867,66,3,66,150000.0,0.0,627000.0,0
20299,1867,67,3,67,150000.0,0.0,627000.0,0
20300,1867,68,3,68,150000.0,0.0,627000.0,0
20301,1867,69,3,69,150000.0,0.0,627000.0,0
20302,1867,70,3,70,150000.0,0.0,627000.0,0
20303,1867,71,3,71,150000.0,0.0,627000.0,0
20304,1867,72,3,72,150000.0,0.0,627000.0,0
20305,1867,73,3,73,150000.0,0.0,627000.0,0
20306,1867,74,3,74,150000.0,0.0,627000.0,0
20307,1867,75,3,75,150000.0,0.0,627000.0,0
20308,1867,76,3,76,150000.0,0.0,627000.0,0
20309,1867,77,3,77,150000.0,0.0,627000.0,0
20310,1867,78,3,78,150000.0,0.0,627000.0,0
20311,1867,79,3,79,150000.0,0.0,627000.0,0
20312,1867,80,3,80,150000.0,0.0,627000.0,0
20313,1867,81,3,81,150000.0,0.0,627000.0,0
20314,1867,82,3,82,150000.0,0.0,627000.0,0
20315,1867,83,3,83,150000.0,0.0,627000.0,0
20316,1867,84,3,84,150000.0,0.0,627000.0,0
20317,1867,85,3,85,150000.0,0.0,627000.0,0
20318,1867,86,3,86,150000.0,0.0,627000.0,0
20319,1867,87,3,87,150000.0,0.0,627000.0,0
20320,1867,88,3,88,150000.0,0.0,627000.0,0
20321,1867,89,3,89,150000.0,0.0,627000.0,0
20322,1867,90,3,90,690000.0,0.0,627000.0,0
20323,1867,91,3,91,690000.0,0.0,627000.0,0
20324,1867,92,4,92,690000.0,0.0,627000.0,0
20325,1867,93,4,93,690000.0,0.0,627000.0,0
20326,1867,94,4,94,690000.0,0.0,627000.0,0
20327,1867,95,4,95,690000.0,0.0,627000.0,0
20328,1867,96,4,96,690000.0,0.0,627000.0,0
20329,1867,97,4,97,690000.0,0.0,627000.0,0
20330,1867,98,4,98,690000.0,0.0,627000.0,0
20331,1867,99,4,99,690000.0,0.0,627000.0,0
20332,1867,100,4,100,690000.0,0.0,627000.0,0
20333,1867,101,4,101,690000.0,0.0,627000.0,0
20334,1867,102,4,102,690000.0,0.0,627000.0,0
